Poecile_hudsonicus	0
Poecile_cinctus	0
Poecile_sclateri	0
Poecile_gambeli	0
Poecile_atricapillus	0
Poecile_carolinensis	0
Poecile_montanus	0
Poecile_palustris	0
Poecile_davidi	0
Poecile_superciliosus	0
Sittiparus_varius	0
Poecile_lugubris	0
Baeolophus_bicolor	0
Pardaliparus_venustulus	0
Pardaliparus_elegans	0
Periparus_ater	0
Periparus_rubidiventris	0
Periparus_rufonuchalis	0
Baeolophus_inornatus	0
Baeolophus_ridgwayi	0
Baeolophus_atricristatus	0
Baeolophus_wollweberi	0
Lophophanes_cristatus	0
Lophophanes_dichrous	0
Melaniparus_niger	0
Melaniparus_albiventris	0
Melaniparus_rufiventris	0
Melaniparus_funereus	0
Macholophus_holsti	0
Parus_spilonotus	0
Parus_xanthogenys	0
Melaniparus_afer	0
Pseudopodoces_humilis	0
Parus_major	0
Parus_bokharensis	0
Parus_monticolus	0
Melanochlora_sultanea	0
Sylviparus_modestus	0
Auriparus_flaviceps	1
Anthoscopus_minutus	1
Remiz_consobrinus	1
Remiz_pendulinus	1
Elminia_longicauda	1
Elminia_albicauda	1
Elminia_albiventris	1
Elminia_albonotata	1
Elminia_nigromitrata	1
Culicicapa_ceylonensis	1
Stenostira_scita	1
Chelidorhynx_hypoxantha	1
Hyliota_flavigaster	1
Cercomela_sordida	1
Myrmecocichla_melaena	0
Myrmecocichla_arnotti	0
Myrmecocichla_nigra	0
Myrmecocichla_aethiops	0
Oenanthe_monticola	1
Thamnolaea_cinnamomeiventris	?
Saxicola_bifasciatus	0
Cercomela_sinuata	0
Cercomela_tractrac	1
Cercomela_schlegelii	1
Oenanthe_isabellina	0
Oenanthe_bottae	0
Oenanthe_pileata	0
Oenanthe_oenanthe	0
Oenanthe_cypriaca	0
Oenanthe_pleschanka	0
Oenanthe_hispanica	0
Oenanthe_deserti	0
Oenanthe_monacha	1
Cercomela_scotocerca	0
Cercomela_melanura	1
Cercomela_familiaris	0
Oenanthe_moesta	0
Oenanthe_lugens	0
Oenanthe_chrysopygia	0
Oenanthe_finschii	0
Oenanthe_albonigra	1
Oenanthe_leucopyga	?
Oenanthe_leucura	?
Cercomela_fusca	0
Oenanthe_picata	0
Myrmecocichla_albifrons	0
Oenanthe_phillipsi	1
Saxicola_ferreus	0
Saxicola_jerdoni	1
Saxicola_dacotiae	1
Saxicola_tectes	0
Saxicola_leucurus	1
Saxicola_torquatus	1
Saxicola_caprata	0
Saxicola_insignis	0
Saxicola_rubetra	1
Monticola_angolensis	?
Monticola_rupestris	0
Thamnolaea_semirufa	0
Monticola_solitarius	0
Monticola_saxatilis	?
Monticola_brevipes	?
Monticola_erythronota	0
Monticola_sharpei	?
Monticola_bensoni	?
Monticola_explorator	1
Monticola_rufiventris	0
Monticola_gularis	0
